Country Name,Indicator Name,,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Secondary education, duration (years)",,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",,13.98999977,14.35000038,14.92000008,15.56999969,16.20999908,,17.81999969,,8.076938976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",,45.22999954,46.02999878,46.79999924,47.59000015,48.34999847,,52.09999847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Lower secondary completion rate, female (% of relevant age group)",,,77.2471147,,,,,91.4181667,85.88130199,81.93414476,84.73791678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Children out of school, primary, male",,,,481700,354030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Adjusted net enrollment rate, primary, male (% of primary school age children)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Primary education, teachers",,527798,548201,574001,576887,354722,367480,359095,362709,384513,383624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Repeaters, primary, total (% of total enrollment)",,,,4.74292,4.14134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Persistence to last grade of primary, male (% of cohort)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Persistence to grade 5, female (% of cohort)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Over-age students, primary, female (% of female enrollment)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"School enrollment, primary, male (% net)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",,116.69252,101.88656,96.36066,101.94605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"School enrollment, primary (% gross)",,,,105.1288204,107.1899577,,110.0666199,106.3348491,107.8020668,103.1164214,106.4913104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Primary education, duration (years)",,5,5,5,5,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Primary completion rate, total (% of relevant age group)",,,,,,,,109.8691937,96.61637134,98.02818822,94.30216814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Trained teachers in preprimary education (% of total teachers),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"School enrollment, preprimary, female (% gross)",,32.63315964,36.16616058,42.48155212,41.63365936,,46.8312149,37.3898735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Male primary school age children out-of-school (%),,,,,,,,,2.480003357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Male pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,,,,,,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),,,,,,,,,51.22000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"School enrollment, primary (gross), gender parity index (GPI)",,,,1.059628367,1.069517016,,1.093019962,1.018498063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Literacy rate, adult female (% of females ages 15 and above)",,62.25,69.90000153,70.08999634,71.18000031,71.94999695,72,73.63999939,76.54000092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Literacy rate, youth female (% of females ages 15-24)",,89.54000092,93.54000092,94.37999725,94.91000366,96.08999634,95.86000061,95.86000061,94.44999695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Regulatory Quality: Percentile Rank,,17.1428566,21.90476227,20,17.61904716,15.23809528,15.23809528,20.47619057,17.92452812,18.86792374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",,35.7142868,36.19047546,37.61904907,37.61904907,39.04761887,40.95238113,39.52381134,40.09434128,43.39622498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Rule of Law: Estimate,,-0.769605339,-0.66950053,-0.67966032,-0.649216712,-0.643474996,-0.565531194,-0.625693977,-0.601690114,-0.502657235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Textiles and clothing (% of value added in manufacturing),,,,,56.80585534,,56.62044589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Food, beverages and tobacco (% of value added in manufacturing)",,,,,15.42252173,,15.37218393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Industry (including construction), value added (annual % growth)",,9.666904855,11.09373384,8.272164853,10.19581392,11.63332345,3.611078321,10.28711502,9.855663436,8.367351462,3.506181257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Manufacturing, value added (% of GDP)",,16.78867356,20.3479481,20.07506151,20.80229593,21.20794388,20.59833159,21.23567299,21.76481936,22.34201887,21.89296036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Manufacturing, value added (current LCU)",,2.54E+12,4.22E+12,4.67E+12,5.49E+12,6.26E+12,6.53E+12,7.50E+12,8.64E+12,1.00E+13,1.10E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Financial intermediary services indirectly Measured (FISIM) (current LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Agriculture, forestry, and fishing, value added (constant 2015 US$)",,28848516252,29652313215,30600003288,31684632614,32717734675,33836991342,34911170935,35977340833,37190295012,38419027118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Trade (% of GDP),,42.08599631,31.33415013,29.99973067,32.51463172,31.57805449,26.27144738,27.7240047,33.77996727,30.98297141,26.7780758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,External balance on goods and services (current US$),,-14465532640,-9260953611,-12807430499,-23025820647,-18926257571,-20142051278,-26634920363,-36881921801,-20421363572,-26357644240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Imports of goods and services (constant 2015 US$),,48297463644,44872263247,47189556672,58484366550,58779996315,52073456219,60022959705,78739971067,71044199703,67776851245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Gross capital formation (constant LCU),,5.76E+12,6.28E+12,6.80E+12,7.63E+12,8.15E+12,8.47E+12,9.16E+12,1.02E+13,1.05E+13,1.08E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Gross capital formation (current US$),,56371394512,80203267393,90901007556,1.02E+11,1.13E+11,1.17E+11,1.29E+11,1.47E+11,1.35E+11,1.38E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Gross fixed capital formation (% of GDP),,28.88668925,30.23976392,30.94687312,31.82257477,32.21373311,31.30794134,31.01873874,32.04727558,30.95120008,30.70049002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Gross fixed capital formation (current LCU),,4.38E+12,6.28E+12,7.19E+12,8.40E+12,9.51E+12,9.93E+12,1.10E+13,1.27E+13,1.39E+13,1.54E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Exports of goods and services (% of GDP),,17.33667379,13.92120448,12.81974689,12.67478794,13.09475734,10.44278806,10.6627789,12.88222643,13.15716383,10.46118783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Exports of goods and services (current LCU),,2.63E+12,2.89E+12,2.98E+12,3.35E+12,3.86E+12,3.31E+12,3.76E+12,5.12E+12,5.91E+12,5.23E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Gross national expenditure (constant 2015 US$),,2.08E+11,2.18E+11,2.34E+11,2.57E+11,2.72E+11,2.81E+11,3.03E+11,3.29E+11,3.37E+11,3.55E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Final consumption expenditure (% of GDP),,77.84152986,72.72974053,72.93424897,73.5488187,73.11561842,72.92239755,74.6581822,74.77560583,74.24048592,76.04282057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Final consumption expenditure (current LCU),,1.18E+13,1.51E+13,1.70E+13,1.94E+13,2.16E+13,2.31E+13,2.64E+13,2.97E+13,3.33E+13,3.80E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Households and NPISHs Final consumption expenditure, PPP (current international $)",,4.78E+11,4.95E+11,5.36E+11,6.11E+11,6.69E+11,7.22E+11,8.31E+11,9.42E+11,1.00E+12,1.06E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Households and NPISHs Final consumption expenditure (annual % growth),,5.817129635,3.002255147,6.26914014,9.413220737,4.855419609,2.996799856,8.015464419,7.476516769,1.984966302,5.991255618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Households and NPISHs Final consumption expenditure (current US$),,1.41E+11,1.77E+11,1.97E+11,2.17E+11,2.35E+11,2.50E+11,2.86E+11,3.18E+11,3.00E+11,3.16E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,General government final consumption expenditure (constant 2015 US$),,10546191845,11428742368,12251900632,12898492843,14626793843,14912228216,15937775671,16932534362,18377804014,20173932081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Military expenditure (% of general government expenditure),,10.50597489,10.56724041,9.215898981,8.910624005,9.180077653,9.352788239,9.047883772,7.602675295,7.109129669,6.903248692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Armed forces personnel (% of total labor force),,0.356826341,0.352791753,0.334100479,0.335456656,0.328198762,0.322835262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high),,,2.901212,,2.92,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),,,2.48,,2.39,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Individuals using the Internet (% of population),,12.9,18.1,21.5,25.6,30.4,36.1091,38.9174,41.6165,44.5027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Secure Internet servers,,314,3731,10413,18712,16334,23085,38345,55824,66558,91478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Fixed telephone subscriptions,,864263,766183,707568,1449650,1449650,1390050,291438,288333,296327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Liner shipping connectivity index (maximum value in 2004 = 100),,11.74439996,11.29425146,11.34302755,13.16124891,12.19111986,13.80449154,14.67165842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Air transport, passengers carried",,3997815,3815869,4660739.038,5677396,6260241,2984121.694,3750753,5267081.561,6628497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Statistical performance indicators (SPI): Pillar 4 data sources score (scale 0-100),,45.06666667,52.14166667,50.64166667,50.64166667,50.64166667,51.21666667,57.85,61.825,61.825,66.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Statistical performance indicators (SPI): Overall score (scale 0-100),,,57.1575,59.60208333,59.36083333,59.24333333,61.30958333,69.89625,70.31958333,71.48208333,71.63833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),,3.5,3.5,3.4,3.4,3.3,3.3,3.4,3.4,3.6,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Adjusted savings: energy depletion (% of GNI),,0.564822187,0.452783578,0.491954809,0.507953435,0.505144042,0.427212724,0.464798446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Adjusted savings: consumption of fixed capital (% of GNI),,7.619258198,7.822025566,8.002567628,7.937165451,0.793280392,1.015945973,1.225706206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Adjusted savings: carbon dioxide damage (% of GNI),,1.208345732,0.961994681,0.976868051,0.978205829,1.012040235,1.018029984,1.033359942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Services, value added (% of GDP)",,53.71383194,51.20780399,51.38390054,50.89016072,50.84928874,51.51130933,51.30150694,51.03808268,51.11191294,51.4166555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Services, value added (current LCU)",,8.14E+12,1.06E+13,1.19E+13,1.34E+13,1.50E+13,1.63E+13,1.81E+13,2.03E+13,2.30E+13,2.57E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Medium and high-tech manufacturing value added (% manufacturing value added),,9.465126084,7.814624191,7.814624191,5.260693381,7.814624191,7.814624191,7.814624191,7.814624191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Chemicals (% of value added in manufacturing),,,,,3.070500956,,3.060479103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Industry (including construction), value added (constant 2015 US$)",,52360557158,58169298008,62981158233,69402599931,77476428865,80274163392,88532058911,97257480670,1.05E+11,1.09E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Manufacturing, value added (constant LCU)",,3.78E+12,4.22E+12,4.52E+12,5.00E+12,5.61E+12,5.71E+12,6.37E+12,7.09E+12,7.73E+12,7.97E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Manufacturing, value added (current US$)",,32762527150,53967746788,58966969324,66850830761,74489012204,77033525620,88398085892,1.00E+11,97727416240,98544468828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Agriculture, forestry, and fishing, value added (% of GDP)",,14.78299644,13.46479232,12.95727604,12.48007719,11.97532314,11.99968686,11.63285843,11.21760104,11.00369002,11.16480143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Agriculture, forestry, and fishing, value added (current LCU)",,2.24E+12,2.80E+12,3.01E+12,3.29E+12,3.53E+12,3.80E+12,4.11E+12,4.46E+12,4.94E+12,5.59E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,External balance on goods and services (% of GDP),,-7.412648734,-3.491741172,-4.360236891,-7.165055835,-5.388539821,-5.385871253,-6.398446903,-8.015514401,-4.668643742,-5.855700146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Imports of goods and services (% of GDP),,24.74932252,17.41294565,17.17998378,19.83984378,18.48329716,15.82865931,17.0612258,20.89774084,17.82580758,16.31688797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Imports of goods and services (current LCU),,3.75E+12,3.61E+12,3.99E+12,5.24E+12,5.46E+12,5.02E+12,6.02E+12,8.30E+12,8.01E+12,8.16E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Gross capital formation (annual % growth),,7.118800733,8.909372151,8.359573659,12.13290122,6.880280237,3.945871702,8.090779149,11.65337252,2.210955596,3.266282535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Changes in inventories (constant LCU),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Gross fixed capital formation (constant LCU),,5.76E+12,6.28E+12,6.80E+12,7.63E+12,8.15E+12,8.47E+12,9.16E+12,1.02E+13,1.05E+13,1.08E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Gross fixed capital formation (current US$),,56371394512,80203267393,90901007556,1.02E+11,1.13E+11,1.17E+11,1.29E+11,1.47E+11,1.35E+11,1.38E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Exports of goods and services (constant LCU),,2.83E+12,2.89E+12,2.84E+12,3.01E+12,3.35E+12,2.77E+12,3.02E+12,3.91E+12,4.22E+12,3.50E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Exports of goods and services (current US$),,33831931004,36922447162,37655756193,40732047404,45992932855,39053880560,44386125442,59275206086,57551452001,47087839244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Gross national expenditure (current LCU),,1.62E+13,2.14E+13,2.41E+13,2.78E+13,3.11E+13,3.30E+13,3.73E+13,4.24E+13,4.72E+13,5.34E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Final consumption expenditure (constant LCU),,1.46E+13,1.51E+13,1.61E+13,1.75E+13,1.85E+13,1.90E+13,2.05E+13,2.20E+13,2.26E+13,2.40E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Final consumption expenditure (current US$),,1.52E+11,1.93E+11,2.14E+11,2.36E+11,2.57E+11,2.73E+11,3.11E+11,3.44E+11,3.25E+11,3.42E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Households and NPISHs Final consumption expenditure per capita growth (annual %),,4.875529994,2.087119192,5.368713999,8.518664192,3.971656949,2.139018317,7.138739564,6.381324147,0.746581092,4.711650316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Households and NPISHs Final consumption expenditure (constant 2015 US$),,1.41E+11,1.46E+11,1.55E+11,1.69E+11,1.78E+11,1.83E+11,1.97E+11,2.12E+11,2.16E+11,2.29E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,General government final consumption expenditure (% of GDP),,5.404240381,5.865298315,6.02233216,5.959166931,6.238189406,5.971207292,5.882748688,5.698999556,5.665169627,5.908074443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,General government final consumption expenditure (current LCU),,8.19E+11,1.22E+12,1.40E+12,1.57E+12,1.84E+12,1.89E+12,2.08E+12,2.26E+12,2.54E+12,2.96E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Military expenditure (% of GDP),,1.208517107,1.225900499,1.127581253,1.153957491,1.244100823,1.244689509,1.1687306,0.990983394,0.919471499,0.941321121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Armed forces personnel, total",,220950,220950,221000,227050,227000,227000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Logistics performance index: Overall (1=low to 5=high),,,2.663902,,2.58,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),,,2.567212,,2.3,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Individuals using the Internet, male (% of male population)",,,,,,,,45.2526,,51.6665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Government Effectiveness: Percentile Rank,,23.80952454,26.19047546,22.38095284,22.38095284,24.76190567,20.95238113,28.09523773,24.05660439,26.88679314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Subsidies and other transfers (current LCU),,4.34E+11,5.57E+11,5.95E+11,6.66E+11,8.83E+11,9.30E+11,1.00E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Other expense (current LCU),,1.27E+11,1.09E+11,68313000000,67711900000,80203190000,92200000000,1.99E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Goods and services expense (% of expense),,14.63213222,13.81167403,13.73885219,15.75320033,16.9971153,15.42153751,14.76678804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Taxes on income, profits and capital gains (% of total taxes)",,31.61253645,29.67883808,28.26370373,29.48181337,29.69183637,33.9758416,32.37333929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Tax revenue (current LCU),,1.29E+12,1.52E+12,1.63E+12,2.04E+12,2.25E+12,2.22E+12,2.70E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Taxes on international trade (current LCU),,3.60E+11,4.40E+11,1.91E+11,2.31E+11,2.44E+11,2.38E+11,3.16E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Taxes on goods and services (% of revenue),,31.28522089,32.25453408,49.16269086,49.78097686,48.84418683,42.84671523,43.21569444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Revenue, excluding grants (% of GDP)",,9.844484139,8.522796112,8.071262697,8.704805357,8.855780394,8.640898095,9.538813352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Grants and other revenue (% of revenue),,15.04839346,15.18918074,13.90647708,11.80091447,14.30370583,19.71064353,20.42881904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Net investment in nonfinancial assets (% of GDP),,2.335941171,1.986298338,3.427182517,4.808307336,4.570097883,4.519204633,4.102291189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Central government debt, total (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Research and development expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",,,,39.83875228,,,,46.56635446,,,31.17109665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",,,,56.6799304,,,,55.57473298,,,48.18905524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Claims on other sectors of the domestic economy (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Interest rate spread (lending rate minus deposit rate, %)",,3.465,4.21,3.934166667,2.993333333,2.780833333,2.2275,2.279166667,1.565864035,1.051666667,1.333418983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Inflation, consumer prices (annual %)",,6.19428023,5.513525727,5.702070157,5.543621395,5.591996399,5.691074747,5.545654308,7.696954372,9.883503038,10.46574828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Broad money (% of GDP),,64.50655207,54.9691445,55.83754161,54.83255629,54.87025351,57.76306499,56.63727859,54.11770085,51.21856333,48.79743125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Net foreign assets (current LCU),,1.91E+12,2.20E+12,2.25E+12,2.18E+12,2.26E+12,3.12E+12,3.15E+12,2.67E+12,1.88E+12,1.78E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Total reserves minus gold (current US$),,27023378998,31776076223,32849189167,31452739129,32012890651,42322360139,45348046446,32929526841,20928020362,20196792193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Bank liquid reserves to bank assets ratio (%),,13.74929376,14.728175,11.47018737,9.007748478,8.872497828,10.11380832,8.489644671,7.493849491,7.512732742,7.457578133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Commercial bank branches (per 100,000 adults)",,8.636263702,8.705695235,8.7818843,8.873654294,8.862834382,8.777302103,8.830532921,8.837636768,8.808117455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Terrestrial and marine protected areas (% of total territorial area),,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,5.9,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Renewable internal freshwater resources, total (billion cubic meters)",,105,105,105,105,105,105,105,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",,2.146640647,2.146640647,2.146640647,2.146640647,2.146640647,2.146640647,2.146640647,2.146640647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Total fisheries production (metric tons),,3684645,3878924,4134486,4276741,4384896,4503761,4621668,4759223.999,4915240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Population in urban agglomerations of more than 1 million,,22133332,22861685,23614938,24393966,25198185,26025684,26873841,27730959,28589276,29449261,30306357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
